timestamp,text,sentiment,score,keyword
2026-02-04 23:59:20,"Just checking out #Tech, seems okay.",Positive,0.2263,#Tech
2026-02-04 23:59:21,"Just checking out #Startup, seems okay.",Positive,0.2263,#Startup
2026-02-04 23:59:22,"Neutral opinion on #Python, wait and see.",Neutral,0.0,#Python
2026-02-04 23:59:25,#AI broken again. Please fix it.,Negative,-0.2023,#AI
2026-02-04 23:59:27,#Tech is failing hard today. Terrible performance.,Negative,-0.7783,#Tech
2026-02-04 23:59:28,Investing in #AI is the best decision I made.,Positive,0.6369,#AI
2026-02-04 23:59:30,"Neutral opinion on #Tech, wait and see.",Neutral,0.0,#Tech
2026-02-04 23:59:31,I love usage of #Startup! It's amazing.,Positive,0.8516,#Startup
2026-02-04 23:59:32,#AI broken again. Please fix it.,Negative,-0.2023,#AI
2026-02-04 23:59:34,I love usage of #Startup! It's amazing.,Positive,0.8516,#Startup
2026-02-04 23:59:37,#AI is failing hard today. Terrible performance.,Negative,-0.7783,#AI
2026-02-04 23:59:39,Investing in #Startup is the best decision I made.,Positive,0.6369,#Startup
2026-02-04 23:59:41,"Neutral opinion on #Startup, wait and see.",Neutral,0.0,#Startup
2026-02-04 23:59:43,#AI is failing hard today. Terrible performance.,Negative,-0.7783,#AI
2026-02-04 23:59:44,Excited for the new #Crypto update!,Positive,0.4003,#Crypto
2026-02-04 23:59:46,Why is #Crypto so popular? I don't get the hype.,Positive,0.5598,#Crypto
2026-02-04 23:59:47,I love usage of #Tech! It's amazing.,Positive,0.8516,#Tech
2026-02-04 23:59:49,#Tech is failing hard today. Terrible performance.,Negative,-0.7783,#Tech
2026-02-04 23:59:50,#AI is failing hard today. Terrible performance.,Negative,-0.7783,#AI
2026-02-04 23:59:51,Why is #Python so popular? I don't get the hype.,Positive,0.5598,#Python
2026-02-04 23:59:53,#Startup broken again. Please fix it.,Negative,-0.2023,#Startup
2026-02-04 23:59:56,#Python broken again. Please fix it.,Negative,-0.2023,#Python
2026-02-04 23:59:57,I love usage of #Crypto! It's amazing.,Positive,0.8516,#Crypto
2026-02-04 23:59:59,#Crypto broken again. Please fix it.,Negative,-0.2023,#Crypto
2026-02-05 00:00:01,Excited for the new #Startup update!,Positive,0.4003,#Startup
2026-02-05 00:00:02,#AI broken again. Please fix it.,Negative,-0.2023,#AI
2026-02-05 00:00:04,#AI broken again. Please fix it.,Negative,-0.2023,#AI
2026-02-05 00:00:07,Excited for the new #AI update!,Positive,0.4003,#AI
2026-02-05 00:00:08,"Neutral opinion on #Python, wait and see.",Neutral,0.0,#Python
2026-02-05 00:00:11,#Python broken again. Please fix it.,Negative,-0.2023,#Python
2026-02-05 00:00:13,Why is #Python so popular? I don't get the hype.,Positive,0.5598,#Python
2026-02-05 00:00:15,Excited for the new #Startup update!,Positive,0.4003,#Startup
2026-02-05 00:00:16,#Startup is failing hard today. Terrible performance.,Negative,-0.7783,#Startup
2026-02-05 00:00:18,"Just checking out #Tech, seems okay.",Positive,0.2263,#Tech
2026-02-05 00:00:19,#Tech is failing hard today. Terrible performance.,Negative,-0.7783,#Tech
2026-02-05 00:00:22,"Just checking out #AI, seems okay.",Positive,0.2263,#AI
2026-02-05 00:00:25,"Just checking out #Crypto, seems okay.",Positive,0.2263,#Crypto
2026-02-05 00:00:26,I love usage of #Crypto! It's amazing.,Positive,0.8516,#Crypto
2026-02-05 00:00:29,Excited for the new #AI update!,Positive,0.4003,#AI
2026-02-05 00:00:32,"Just checking out #Startup, seems okay.",Positive,0.2263,#Startup
2026-02-05 00:00:34,#Crypto broken again. Please fix it.,Negative,-0.2023,#Crypto
2026-02-05 00:00:36,Investing in #AI is the best decision I made.,Positive,0.6369,#AI
2026-02-05 00:00:38,Why is #Startup so popular? I don't get the hype.,Positive,0.5598,#Startup
2026-02-05 00:00:40,Investing in #Python is the best decision I made.,Positive,0.6369,#Python
2026-02-05 00:00:41,I love usage of #AI! It's amazing.,Positive,0.8516,#AI
2026-02-05 00:00:43,#Startup broken again. Please fix it.,Negative,-0.2023,#Startup
2026-02-05 00:00:45,I love usage of #Tech! It's amazing.,Positive,0.8516,#Tech
2026-02-05 00:00:47,Investing in #Startup is the best decision I made.,Positive,0.6369,#Startup
2026-02-05 00:00:49,Excited for the new #Tech update!,Positive,0.4003,#Tech
2026-02-05 00:00:51,"Just checking out #AI, seems okay.",Positive,0.2263,#AI
2026-02-05 00:00:52,I love usage of #Startup! It's amazing.,Positive,0.8516,#Startup
2026-02-05 00:00:55,#Startup broken again. Please fix it.,Negative,-0.2023,#Startup
2026-02-05 00:00:56,Excited for the new #AI update!,Positive,0.4003,#AI
2026-02-05 00:00:59,Why is #AI so popular? I don't get the hype.,Positive,0.5598,#AI
2026-02-05 00:01:02,#Tech broken again. Please fix it.,Negative,-0.2023,#Tech
2026-02-05 00:01:04,"Just checking out #Python, seems okay.",Positive,0.2263,#Python
2026-02-05 00:01:05,I love usage of #AI! It's amazing.,Positive,0.8516,#AI
2026-02-05 00:01:06,"Just checking out #AI, seems okay.",Positive,0.2263,#AI
2026-02-05 00:01:09,Excited for the new #Tech update!,Positive,0.4003,#Tech
2026-02-05 00:01:11,Excited for the new #AI update!,Positive,0.4003,#AI
2026-02-05 00:01:14,I love usage of #Startup! It's amazing.,Positive,0.8516,#Startup
2026-02-05 00:01:16,#Tech broken again. Please fix it.,Negative,-0.2023,#Tech
2026-02-05 00:01:18,Investing in #Startup is the best decision I made.,Positive,0.6369,#Startup
2026-02-05 00:01:19,"Just checking out #Crypto, seems okay.",Positive,0.2263,#Crypto
2026-02-05 00:01:22,#Python is failing hard today. Terrible performance.,Negative,-0.7783,#Python
2026-02-05 00:01:25,#Crypto broken again. Please fix it.,Negative,-0.2023,#Crypto
2026-02-05 00:01:26,Excited for the new #AI update!,Positive,0.4003,#AI
2026-02-05 00:01:28,#AI is failing hard today. Terrible performance.,Negative,-0.7783,#AI
2026-02-05 00:01:29,I love usage of #Startup! It's amazing.,Positive,0.8516,#Startup
2026-02-05 00:01:31,#Python is failing hard today. Terrible performance.,Negative,-0.7783,#Python
2026-02-05 00:01:33,Excited for the new #Crypto update!,Positive,0.4003,#Crypto
2026-02-05 00:01:35,"Neutral opinion on #Tech, wait and see.",Neutral,0.0,#Tech
2026-02-05 00:01:36,"Just checking out #Crypto, seems okay.",Positive,0.2263,#Crypto
2026-02-05 00:01:39,#Crypto broken again. Please fix it.,Negative,-0.2023,#Crypto
2026-02-05 00:01:42,Excited for the new #Tech update!,Positive,0.4003,#Tech
2026-02-05 00:01:44,#Tech broken again. Please fix it.,Negative,-0.2023,#Tech
2026-02-05 00:01:47,"Neutral opinion on #AI, wait and see.",Neutral,0.0,#AI
2026-02-05 00:01:48,#AI is failing hard today. Terrible performance.,Negative,-0.7783,#AI
2026-02-05 00:01:50,#AI is failing hard today. Terrible performance.,Negative,-0.7783,#AI
2026-02-05 00:01:52,Excited for the new #Python update!,Positive,0.4003,#Python
2026-02-05 00:01:54,#AI is failing hard today. Terrible performance.,Negative,-0.7783,#AI
2026-02-05 00:01:57,#Startup broken again. Please fix it.,Negative,-0.2023,#Startup
2026-02-05 00:01:59,"Just checking out #Tech, seems okay.",Positive,0.2263,#Tech
2026-02-05 00:02:01,Investing in #Startup is the best decision I made.,Positive,0.6369,#Startup
2026-02-05 00:02:02,Excited for the new #Python update!,Positive,0.4003,#Python
2026-02-05 00:02:05,#Startup broken again. Please fix it.,Negative,-0.2023,#Startup
2026-02-05 00:02:07,Why is #AI so popular? I don't get the hype.,Positive,0.5598,#AI
2026-02-05 00:02:09,"Just checking out #Python, seems okay.",Positive,0.2263,#Python
2026-02-05 00:02:11,Investing in #AI is the best decision I made.,Positive,0.6369,#AI
2026-02-05 00:02:12,Why is #AI so popular? I don't get the hype.,Positive,0.5598,#AI
2026-02-05 00:02:14,Why is #AI so popular? I don't get the hype.,Positive,0.5598,#AI
2026-02-05 00:02:16,I love usage of #AI! It's amazing.,Positive,0.8516,#AI
2026-02-05 00:02:17,#Crypto broken again. Please fix it.,Negative,-0.2023,#Crypto
2026-02-05 00:02:20,#Startup is failing hard today. Terrible performance.,Negative,-0.7783,#Startup
2026-02-05 00:02:22,#Python broken again. Please fix it.,Negative,-0.2023,#Python
2026-02-05 00:02:25,#Python is failing hard today. Terrible performance.,Negative,-0.7783,#Python
2026-02-05 00:02:27,Why is #Tech so popular? I don't get the hype.,Positive,0.5598,#Tech
2026-02-05 00:02:29,Why is #Startup so popular? I don't get the hype.,Positive,0.5598,#Startup
2026-02-05 00:02:31,"Neutral opinion on #Python, wait and see.",Neutral,0.0,#Python
2026-02-05 00:02:33,"Neutral opinion on #Crypto, wait and see.",Neutral,0.0,#Crypto
2026-02-05 00:02:35,"Neutral opinion on #Startup, wait and see.",Neutral,0.0,#Startup
2026-02-05 00:02:36,"Just checking out #AI, seems okay.",Positive,0.2263,#AI
2026-02-05 00:02:39,"Just checking out #Startup, seems okay.",Positive,0.2263,#Startup
2026-02-05 00:02:41,I love usage of #Startup! It's amazing.,Positive,0.8516,#Startup
2026-02-05 00:02:43,Excited for the new #Startup update!,Positive,0.4003,#Startup
2026-02-05 00:02:45,#Tech is failing hard today. Terrible performance.,Negative,-0.7783,#Tech
2026-02-05 00:02:46,"Just checking out #AI, seems okay.",Positive,0.2263,#AI
2026-02-05 00:02:47,#Startup broken again. Please fix it.,Negative,-0.2023,#Startup
2026-02-05 00:02:50,#Tech is failing hard today. Terrible performance.,Negative,-0.7783,#Tech
2026-02-05 00:02:52,#Crypto is failing hard today. Terrible performance.,Negative,-0.7783,#Crypto
2026-02-05 00:02:53,#AI is failing hard today. Terrible performance.,Negative,-0.7783,#AI
2026-02-05 00:02:55,"Neutral opinion on #Python, wait and see.",Neutral,0.0,#Python
2026-02-05 00:02:58,#Tech broken again. Please fix it.,Negative,-0.2023,#Tech
2026-02-05 00:03:01,Excited for the new #Startup update!,Positive,0.4003,#Startup
2026-02-05 00:03:04,"Just checking out #Tech, seems okay.",Positive,0.2263,#Tech
2026-02-05 00:03:06,Why is #Crypto so popular? I don't get the hype.,Positive,0.5598,#Crypto
2026-02-05 00:03:08,Excited for the new #Startup update!,Positive,0.4003,#Startup
2026-02-05 00:03:10,Investing in #Startup is the best decision I made.,Positive,0.6369,#Startup
2026-02-05 00:03:12,"Neutral opinion on #Startup, wait and see.",Neutral,0.0,#Startup
2026-02-05 00:03:14,I love usage of #Crypto! It's amazing.,Positive,0.8516,#Crypto
2026-02-05 00:03:15,I love usage of #Tech! It's amazing.,Positive,0.8516,#Tech
2026-02-05 00:03:18,Investing in #AI is the best decision I made.,Positive,0.6369,#AI
2026-02-05 00:03:20,Excited for the new #Crypto update!,Positive,0.4003,#Crypto
2026-02-05 00:03:21,Investing in #AI is the best decision I made.,Positive,0.6369,#AI
2026-02-05 00:03:23,I love usage of #Tech! It's amazing.,Positive,0.8516,#Tech
2026-02-05 00:03:24,Excited for the new #Startup update!,Positive,0.4003,#Startup
2026-02-05 00:03:25,Excited for the new #Crypto update!,Positive,0.4003,#Crypto
2026-02-05 00:03:27,#Python is failing hard today. Terrible performance.,Negative,-0.7783,#Python
2026-02-05 00:03:29,Why is #AI so popular? I don't get the hype.,Positive,0.5598,#AI
2026-02-05 00:03:30,#Crypto broken again. Please fix it.,Negative,-0.2023,#Crypto
2026-02-05 00:03:32,"Just checking out #AI, seems okay.",Positive,0.2263,#AI
2026-02-05 00:03:35,#Startup is failing hard today. Terrible performance.,Negative,-0.7783,#Startup
2026-02-05 00:03:38,#AI broken again. Please fix it.,Negative,-0.2023,#AI
2026-02-05 00:03:39,Investing in #Crypto is the best decision I made.,Positive,0.6369,#Crypto
2026-02-05 00:03:40,#Tech broken again. Please fix it.,Negative,-0.2023,#Tech
2026-02-05 00:03:43,Investing in #Tech is the best decision I made.,Positive,0.6369,#Tech
2026-02-05 00:03:44,"Neutral opinion on #Python, wait and see.",Neutral,0.0,#Python
2026-02-05 00:03:46,#Python is failing hard today. Terrible performance.,Negative,-0.7783,#Python
2026-02-05 00:03:49,#Python broken again. Please fix it.,Negative,-0.2023,#Python
2026-02-05 00:03:51,Why is #Python so popular? I don't get the hype.,Positive,0.5598,#Python
2026-02-05 00:03:53,"Just checking out #Python, seems okay.",Positive,0.2263,#Python
2026-02-05 00:03:54,Excited for the new #Tech update!,Positive,0.4003,#Tech
2026-02-05 00:03:57,Investing in #AI is the best decision I made.,Positive,0.6369,#AI
2026-02-05 00:03:59,Excited for the new #Startup update!,Positive,0.4003,#Startup
2026-02-05 00:04:00,"Just checking out #Startup, seems okay.",Positive,0.2263,#Startup
2026-02-05 00:04:01,"Neutral opinion on #Crypto, wait and see.",Neutral,0.0,#Crypto
2026-02-05 00:04:03,"Neutral opinion on #Tech, wait and see.",Neutral,0.0,#Tech
2026-02-05 00:04:05,Excited for the new #Python update!,Positive,0.4003,#Python
2026-02-05 00:04:08,"Neutral opinion on #Startup, wait and see.",Neutral,0.0,#Startup
2026-02-05 00:04:10,"Just checking out #Startup, seems okay.",Positive,0.2263,#Startup
2026-02-05 00:04:13,#Crypto is failing hard today. Terrible performance.,Negative,-0.7783,#Crypto
2026-02-05 00:04:16,I love usage of #Crypto! It's amazing.,Positive,0.8516,#Crypto
2026-02-05 00:04:18,#Startup broken again. Please fix it.,Negative,-0.2023,#Startup
2026-02-05 00:04:20,"Neutral opinion on #Python, wait and see.",Neutral,0.0,#Python
2026-02-05 00:04:22,Investing in #AI is the best decision I made.,Positive,0.6369,#AI
2026-02-05 00:04:25,"Just checking out #Tech, seems okay.",Positive,0.2263,#Tech
2026-02-05 00:04:27,Investing in #Python is the best decision I made.,Positive,0.6369,#Python
2026-02-05 00:04:29,"Neutral opinion on #Python, wait and see.",Neutral,0.0,#Python
2026-02-05 00:04:30,I love usage of #Python! It's amazing.,Positive,0.8516,#Python
2026-02-05 00:04:32,#Crypto is failing hard today. Terrible performance.,Negative,-0.7783,#Crypto
2026-02-05 00:04:33,#Startup broken again. Please fix it.,Negative,-0.2023,#Startup
2026-02-05 00:04:34,I love usage of #Startup! It's amazing.,Positive,0.8516,#Startup
2026-02-05 00:04:37,Investing in #Python is the best decision I made.,Positive,0.6369,#Python
2026-02-05 00:04:38,Excited for the new #Tech update!,Positive,0.4003,#Tech
2026-02-05 00:04:41,Investing in #AI is the best decision I made.,Positive,0.6369,#AI
2026-02-05 00:04:42,"Neutral opinion on #AI, wait and see.",Neutral,0.0,#AI
2026-02-05 00:04:43,Investing in #Crypto is the best decision I made.,Positive,0.6369,#Crypto
2026-02-05 00:04:46,#Tech broken again. Please fix it.,Negative,-0.2023,#Tech
2026-02-05 00:04:47,Excited for the new #Crypto update!,Positive,0.4003,#Crypto
2026-02-05 00:04:50,"Just checking out #Tech, seems okay.",Positive,0.2263,#Tech
2026-02-05 00:04:53,#Python is failing hard today. Terrible performance.,Negative,-0.7783,#Python
2026-02-05 00:04:54,#Crypto broken again. Please fix it.,Negative,-0.2023,#Crypto
2026-02-05 00:04:57,#Startup broken again. Please fix it.,Negative,-0.2023,#Startup
2026-02-05 00:04:59,Investing in #AI is the best decision I made.,Positive,0.6369,#AI
2026-02-05 00:05:02,Excited for the new #Tech update!,Positive,0.4003,#Tech
2026-02-05 00:05:04,#Python is failing hard today. Terrible performance.,Negative,-0.7783,#Python
2026-02-05 00:05:07,#Python broken again. Please fix it.,Negative,-0.2023,#Python
2026-02-05 00:05:08,"Just checking out #AI, seems okay.",Positive,0.2263,#AI
2026-02-05 00:05:09,#Crypto is failing hard today. Terrible performance.,Negative,-0.7783,#Crypto
2026-02-05 00:05:11,Excited for the new #Python update!,Positive,0.4003,#Python
2026-02-05 00:05:14,I love usage of #Tech! It's amazing.,Positive,0.8516,#Tech
2026-02-05 00:05:15,#AI broken again. Please fix it.,Negative,-0.2023,#AI
2026-02-05 00:05:17,"Neutral opinion on #Startup, wait and see.",Neutral,0.0,#Startup
2026-02-05 00:05:19,"Just checking out #Tech, seems okay.",Positive,0.2263,#Tech
2026-02-05 00:05:22,Investing in #Tech is the best decision I made.,Positive,0.6369,#Tech
2026-02-05 00:05:24,Why is #AI so popular? I don't get the hype.,Positive,0.5598,#AI
2026-02-05 00:05:26,Excited for the new #Tech update!,Positive,0.4003,#Tech
2026-02-05 00:05:28,I love usage of #Tech! It's amazing.,Positive,0.8516,#Tech
2026-02-05 00:05:30,Why is #Crypto so popular? I don't get the hype.,Positive,0.5598,#Crypto
2026-02-05 00:05:32,Why is #Python so popular? I don't get the hype.,Positive,0.5598,#Python
2026-02-05 00:05:34,Investing in #Startup is the best decision I made.,Positive,0.6369,#Startup
2026-02-05 00:05:35,Investing in #Python is the best decision I made.,Positive,0.6369,#Python
2026-02-05 00:05:38,Excited for the new #Crypto update!,Positive,0.4003,#Crypto
2026-02-05 00:05:40,Why is #AI so popular? I don't get the hype.,Positive,0.5598,#AI
2026-02-05 00:05:42,Investing in #Tech is the best decision I made.,Positive,0.6369,#Tech
2026-02-05 00:05:43,"Just checking out #Crypto, seems okay.",Positive,0.2263,#Crypto
2026-02-05 00:05:46,Why is #Startup so popular? I don't get the hype.,Positive,0.5598,#Startup
2026-02-05 00:05:47,"Neutral opinion on #Startup, wait and see.",Neutral,0.0,#Startup
2026-02-05 00:05:50,"Neutral opinion on #Python, wait and see.",Neutral,0.0,#Python
2026-02-05 00:05:51,Why is #AI so popular? I don't get the hype.,Positive,0.5598,#AI
2026-02-05 00:05:53,#AI is failing hard today. Terrible performance.,Negative,-0.7783,#AI
2026-02-05 00:05:55,Excited for the new #Tech update!,Positive,0.4003,#Tech
2026-02-05 00:05:58,#Tech broken again. Please fix it.,Negative,-0.2023,#Tech
2026-02-05 00:06:00,I love usage of #Startup! It's amazing.,Positive,0.8516,#Startup
